ClickID,UserID,FeatureID,ClickTimestamp,TimeSpentSeconds
C1000535,U107103,F1005,7/31/2024 0:56,43
C1000536,U104732,F1021,7/9/2024 6:51,55
C1000537,U107022,F1173,11/15/2024 11:43,138
C1000538,U107495,F1094,6/5/2024 23:11,19
C1000539,U108706,F1188,12/3/2024 13:03,228
C1000540,U105099,F1068,6/30/2024 16:36,275
C1000541,U107332,F1085,1/21/2024 6:47,270
C1000542,U103294,F1056,6/21/2024 16:46,107
C1000543,U102908,F1111,9/19/2024 19:42,272
C1000544,U105416,F1152,9/27/2024 14:10,295
C1000545,U109558,F1152,2/18/2024 15:39,264
C1000546,U108532,F1092,12/30/2024 10:06,142
C1000547,U109752,F1160,3/16/2024 0:22,175
C1000548,U105670,F1007,3/18/2024 14:16,163
C1000549,U102468,F1119,1/6/2024 11:59,156
C1000550,U102428,F1140,1/21/2024 20:02,249
C1000551,U103688,F1239,2/23/2024 9:12,93
C1000552,U106148,F1116,4/19/2024 4:56,255
C1000553,U102027,F1113,12/1/2024 10:06,77
C1000554,U107171,F1026,5/25/2024 23:29,161
C1000555,U100315,F1288,2/16/2024 13:29,90
C1000556,U103989,F1222,9/15/2024 6:48,122
C1000557,U109293,F1155,1/29/2024 3:39,268
C1000558,U100530,F1212,4/19/2024 11:28,286
C1000559,U107884,F1179,4/10/2024 18:38,280
C1000560,U101859,F1284,3/9/2024 14:59,54
C1000561,U104757,F1092,2/18/2024 9:13,164
C1000562,U107872,F1188,12/27/2024 10:52,138
C1000563,U109411,F1243,3/8/2024 10:57,164
C1000564,U109958,F1149,12/23/2024 17:07,36
C1000565,U101067,F1199,1/10/2024 20:38,292
C1000566,U100727,F1044,4/11/2024 19:12,133
C1000567,U100243,F1080,6/14/2024 21:01,109
C1000568,U109977,F1214,3/26/2024 4:57,15
C1000569,U100711,F1230,4/28/2024 11:52,16
C1000570,U107924,F1029,11/22/2024 20:59,25
C1000571,U109700,F1141,5/12/2024 18:09,281
C1000572,U108462,F1216,1/9/2024 8:40,142
C1000573,U109989,F1145,1/2/2024 6:03,141
C1000574,U102560,F1159,1/15/2024 19:55,292
C1000575,U105139,F1165,10/31/2024 4:55,217
C1000576,U103560,F1115,5/20/2024 0:17,22
C1000577,U104003,F1052,2/8/2024 2:04,171
C1000578,U102177,F1142,5/14/2024 4:21,240
C1000579,U100837,F1032,11/23/2024 14:37,282
C1000580,U103714,F1268,7/23/2024 19:22,225
C1000581,U103078,F1198,7/25/2024 8:40,291
C1000582,U109968,F1191,3/22/2024 14:16,224
C1000583,U105032,F1146,6/3/2024 9:17,278
C1000584,U101650,F1084,7/18/2024 21:56,12
C1000585,U102948,F1055,2/11/2024 23:18,147
C1000586,U102520,F1292,2/23/2024 11:57,11
C1000587,U107269,F1057,10/11/2024 3:29,167
C1000588,U107597,F1008,12/30/2024 15:38,40
C1000589,U109364,F1131,2/7/2024 9:55,233
C1000590,U100362,F1070,10/16/2024 17:04,81
C1000591,U108841,F1190,3/21/2024 12:35,173
C1000592,U102256,F1103,9/30/2024 21:11,237
C1000593,U107352,F1246,5/10/2024 5:00,15
C1000594,U109327,F1060,11/14/2024 10:33,118
C1000595,U104358,F1263,3/14/2024 12:40,257
C1000596,U105297,F1089,7/5/2024 14:55,183
C1000597,U104861,F1282,5/20/2024 20:23,155
C1000598,U100875,F1044,8/25/2024 6:07,178
C1000599,U105955,F1269,1/28/2024 19:33,260
C1000600,U107129,F1071,1/7/2024 4:03,117
C1000601,U103851,F1051,12/14/2024 20:25,46
C1000602,U109344,F1180,9/14/2024 18:40,112
C1000603,U107805,F1129,3/4/2024 10:15,38
C1000604,U106656,F1047,8/27/2024 2:32,139
C1000605,U101922,F1186,12/8/2024 11:42,297
C1000606,U108820,F1079,7/23/2024 5:05,280
C1000607,U109916,F1136,6/13/2024 10:40,161
C1000608,U101128,F1102,9/6/2024 15:26,229
C1000609,U104561,F1001,10/22/2024 7:03,203
C1000610,U108955,F1074,8/23/2024 0:37,228
C1000611,U101019,F1220,6/4/2024 19:18,9
C1000612,U105024,F1269,5/18/2024 22:03,19
C1000613,U107574,F1251,3/1/2024 15:26,196
C1000614,U103927,F1163,3/10/2024 22:54,122
C1000615,U102841,F1032,9/1/2024 7:25,113
C1000616,U105477,F1190,2/18/2024 12:06,49
C1000617,U108866,F1234,11/23/2024 3:41,58
C1000618,U101008,F1017,10/21/2024 22:26,235
C1000619,U101226,F1216,9/1/2024 19:52,262
C1000620,U101635,F1004,6/16/2024 9:09,232
C1000621,U107261,F1287,2/22/2024 12:35,20
C1000622,U108515,F1176,6/26/2024 4:10,266
C1000623,U107529,F1072,8/15/2024 11:40,212
C1000624,U101685,F1269,7/13/2024 10:15,80
C1000625,U103712,F1031,2/22/2024 1:46,6
C1000626,U107058,F1136,8/11/2024 1:31,236
C1000627,U108733,F1108,6/3/2024 1:12,143
C1000628,U102944,F1108,3/1/2024 21:58,102
C1000629,U101327,F1136,9/16/2024 2:09,238
C1000630,U105906,F1107,12/5/2024 22:23,127
C1000631,U108830,F1031,3/22/2024 23:47,102
C1000632,U102260,F1137,8/18/2024 17:43,132
C1000633,U101429,F1092,3/25/2024 23:35,79
C1000634,U109153,F1213,6/24/2024 22:29,12
C1000635,U102962,F1068,10/15/2024 0:13,142
C1000636,U107386,F1266,5/4/2024 17:14,100
C1000637,U102468,F1185,7/22/2024 13:07,184
C1000638,U103228,F1283,8/14/2024 5:49,264
C1000639,U108320,F1161,4/7/2024 15:21,263
C1000640,U104399,F1105,4/30/2024 18:14,34
C1000641,U103966,F1295,5/12/2024 5:09,79
C1000642,U109108,F1191,5/11/2024 3:26,179
C1000643,U105281,F1137,9/27/2024 22:34,38
C1000644,U105017,F1281,12/6/2024 8:01,71
C1000645,U105155,F1042,2/14/2024 22:43,251
C1000646,U101250,F1232,11/1/2024 3:57,238
C1000647,U104688,F1111,10/13/2024 16:11,79
C1000648,U104073,F1061,12/28/2024 2:37,207
C1000649,U103787,F1236,10/3/2024 16:06,81
C1000650,U109131,F1194,12/27/2024 15:36,252
C1000651,U105658,F1188,2/17/2024 21:49,249
C1000652,U109193,F1217,11/1/2024 16:47,78
C1000653,U103772,F1198,7/26/2024 20:04,120
C1000654,U102212,F1201,1/1/2024 22:10,102
C1000655,U106867,F1046,11/13/2024 0:52,72
C1000656,U106963,F1254,7/9/2024 10:14,93
C1000657,U109802,F1229,5/23/2024 7:05,245
C1000658,U109819,F1284,7/5/2024 12:33,231
C1000659,U105693,F1190,7/23/2024 16:14,27
C1000660,U103991,F1024,12/20/2024 22:55,15
C1000661,U109295,F1109,9/23/2024 3:14,38
C1000662,U102187,F1259,8/28/2024 15:25,276
C1000663,U103032,F1068,7/12/2024 21:50,158
C1000664,U103903,F1062,6/4/2024 4:13,247
C1000665,U108220,F1261,10/4/2024 22:33,89
C1000666,U109452,F1017,2/27/2024 17:10,243
C1000667,U103670,F1035,5/1/2024 1:06,54
C1000668,U105727,F1087,2/27/2024 3:57,85
C1000669,U104894,F1184,10/11/2024 10:43,58
C1000670,U105518,F1157,12/30/2024 18:45,91
C1000671,U102336,F1247,3/30/2024 2:13,287
C1000672,U103323,F1294,1/16/2024 15:04,258
C1000673,U107120,F1289,4/26/2024 11:55,286
C1000674,U107859,F1057,7/6/2024 21:59,87
C1000675,U100099,F1211,2/8/2024 7:35,8
C1000676,U103656,F1214,9/3/2024 17:44,261
C1000677,U106786,F1289,9/19/2024 1:35,112
C1000678,U100693,F1135,6/20/2024 6:42,96
C1000679,U104801,F1298,9/24/2024 16:37,206
C1000680,U108209,F1254,5/15/2024 22:37,96
C1000681,U103709,F1189,12/16/2024 6:21,65
C1000682,U102770,F1110,12/2/2024 18:05,175
C1000683,U101030,F1275,4/2/2024 22:29,212
C1000684,U104475,F1179,10/28/2024 0:02,32
C1000685,U104209,F1083,1/31/2024 11:43,56
C1000686,U106995,F1083,3/26/2024 4:06,83
C1000687,U101619,F1061,5/21/2024 7:59,16
C1000688,U109042,F1137,4/7/2024 21:46,29
C1000689,U109167,F1132,7/12/2024 20:24,256
C1000690,U102516,F1145,3/27/2024 23:08,243
C1000691,U109707,F1088,12/19/2024 9:10,168
C1000692,U107995,F1254,11/11/2024 11:01,233
C1000693,U101125,F1208,11/16/2024 19:33,153
C1000694,U108684,F1260,11/26/2024 12:27,259
C1000695,U106906,F1250,3/12/2024 0:53,242
C1000696,U105604,F1020,10/6/2024 18:36,14
C1000697,U103036,F1099,6/11/2024 17:00,55
C1000698,U102526,F1274,12/7/2024 2:38,287
C1000699,U100166,F1150,3/27/2024 0:44,22
C1000700,U104189,F1160,2/22/2024 17:10,246
C1000701,U107348,F1238,3/20/2024 14:52,187
C1000702,U100575,F1034,9/4/2024 22:28,230
C1000703,U107171,F1041,6/4/2024 11:08,137
C1000704,U108797,F1126,6/21/2024 7:07,297
C1000705,U103343,F1217,7/13/2024 7:11,235
C1000706,U101818,F1085,4/30/2024 8:36,230
C1000707,U109347,F1202,5/7/2024 0:17,285
C1000708,U109007,F1048,3/8/2024 16:16,293
C1000709,U106023,F1296,11/26/2024 15:53,229
C1000710,U109727,F1205,4/12/2024 16:20,275
C1000711,U107979,F1104,6/26/2024 2:35,5
C1000712,U109154,F1048,1/31/2024 5:41,170
C1000713,U105171,F1070,6/20/2024 3:53,177
C1000714,U105409,F1083,5/21/2024 1:48,139
C1000715,U104541,F1173,11/28/2024 23:24,16
C1000716,U106380,F1251,6/16/2024 1:52,158
C1000717,U103860,F1154,1/17/2024 4:17,204
C1000718,U101514,F1289,10/1/2024 15:00,54
C1000719,U101067,F1213,4/7/2024 14:24,47
C1000720,U100881,F1190,9/19/2024 7:56,159
C1000721,U106909,F1100,12/16/2024 14:24,148
C1000722,U105032,F1194,3/19/2024 2:43,247
C1000723,U106502,F1154,2/4/2024 21:10,260
C1000724,U103639,F1006,7/30/2024 5:37,214
C1000725,U109741,F1122,10/6/2024 5:03,128
C1000726,U104557,F1278,8/28/2024 6:07,68
C1000727,U108292,F1126,9/30/2024 21:12,227
C1000728,U103532,F1215,4/10/2024 2:56,53
C1000729,U102816,F1241,10/13/2024 22:14,123
C1000730,U106411,F1163,3/25/2024 22:54,272
C1000731,U100407,F1010,4/4/2024 4:19,190
C1000732,U107204,F1262,11/4/2024 1:14,156
C1000733,U102515,F1286,1/22/2024 11:29,263
C1000734,U108133,F1045,8/31/2024 23:28,262
C1000735,U101739,F1253,10/25/2024 8:54,220
C1000736,U104052,F1228,5/7/2024 22:53,268
C1000737,U100258,F1067,8/4/2024 13:35,105
C1000738,U108700,F1045,12/29/2024 6:41,133
C1000739,U105786,F1292,12/18/2024 13:53,257
C1000740,U103683,F1154,1/8/2024 18:07,264
C1000741,U104720,F1280,7/31/2024 0:38,76
C1000742,U103726,F1011,7/17/2024 7:38,221
C1000743,U100678,F1187,10/23/2024 1:42,36
C1000744,U109475,F1016,10/8/2024 7:08,276
C1000745,U109098,F1127,8/5/2024 7:26,35
C1000746,U108459,F1118,11/28/2024 7:46,137
C1000747,U106126,F1008,4/13/2024 15:01,145
C1000748,U104906,F1210,5/5/2024 3:59,140
C1000749,U107898,F1117,11/8/2024 9:18,199
C1000750,U101200,F1028,12/9/2024 4:35,37
C1000751,U105355,F1116,9/22/2024 17:46,136
C1000752,U101116,F1140,9/11/2024 19:45,154
C1000753,U106344,F1233,2/27/2024 22:09,242
C1000754,U105930,F1130,12/17/2024 1:36,235
C1000755,U109090,F1163,7/5/2024 21:57,85
C1000756,U101058,F1184,8/16/2024 18:55,100
C1000757,U107284,F1258,6/2/2024 7:10,30
C1000758,U100687,F1164,1/18/2024 21:13,185
C1000759,U105577,F1019,8/22/2024 10:13,65
C1000760,U105590,F1277,5/31/2024 3:56,128
C1000761,U108152,F1148,10/4/2024 16:31,8
C1000762,U107063,F1224,8/19/2024 0:33,149
C1000763,U108979,F1099,11/25/2024 19:24,16
C1000764,U108395,F1012,7/8/2024 16:33,211
C1000765,U102491,F1250,11/1/2024 8:07,143
C1000766,U104822,F1007,8/26/2024 16:05,223
C1000767,U107004,F1158,10/20/2024 7:27,274
C1000768,U107011,F1260,3/8/2024 13:40,19
C1000769,U105700,F1127,5/6/2024 0:29,273
C1000770,U104862,F1171,2/19/2024 5:53,294
C1000771,U105350,F1152,11/14/2024 4:26,265
C1000772,U109418,F1012,11/12/2024 1:57,74
C1000773,U109105,F1031,5/13/2024 19:33,225
C1000774,U109611,F1133,9/4/2024 15:53,47
C1000775,U100355,F1048,7/6/2024 2:57,284
C1000776,U103472,F1266,10/7/2024 1:41,37
C1000777,U108432,F1070,1/26/2024 16:19,262
C1000778,U107710,F1142,11/15/2024 19:25,294
C1000779,U108812,F1067,2/1/2024 0:45,214
C1000780,U100854,F1167,6/20/2024 14:56,218
C1000781,U106363,F1247,9/4/2024 9:01,71
C1000782,U106704,F1103,7/7/2024 15:50,212
C1000783,U103624,F1213,7/28/2024 17:27,121
C1000784,U105446,F1157,5/4/2024 9:11,171
C1000785,U109252,F1274,8/7/2024 14:11,55
C1000786,U108573,F1100,1/10/2024 12:03,75
C1000787,U106031,F1113,4/13/2024 17:24,195
C1000788,U106182,F1165,12/14/2024 21:44,146
C1000789,U101132,F1029,3/21/2024 8:05,145
C1000790,U102476,F1031,2/26/2024 4:13,82
C1000791,U103135,F1115,9/11/2024 14:50,216
C1000792,U102079,F1100,1/12/2024 12:17,228
C1000793,U100944,F1086,3/19/2024 5:23,43
C1000794,U105840,F1011,4/15/2024 5:46,214
C1000795,U103962,F1264,1/4/2024 15:20,192
C1000796,U106674,F1272,12/8/2024 3:11,196
C1000797,U100834,F1059,2/4/2024 20:10,225
C1000798,U103750,F1259,1/13/2024 9:38,254
C1000799,U104184,F1136,3/24/2024 13:36,221
C1000800,U107178,F1266,2/4/2024 7:39,14
C1000801,U105168,F1234,1/14/2024 14:50,7
C1000802,U104991,F1254,5/23/2024 17:33,192
C1000803,U108146,F1225,9/16/2024 1:27,91
C1000804,U105290,F1097,7/26/2024 8:14,213
C1000805,U104238,F1276,4/17/2024 21:41,225
C1000806,U108398,F1024,7/20/2024 16:26,164
C1000807,U108165,F1061,10/6/2024 13:40,294
C1000808,U103534,F1083,8/28/2024 19:50,80
C1000809,U102052,F1023,12/18/2024 10:48,298
C1000810,U108151,F1196,3/28/2024 23:46,89
C1000811,U100028,F1065,10/14/2024 23:08,154
C1000812,U109405,F1249,2/22/2024 13:09,290
C1000813,U108379,F1264,10/27/2024 23:08,185
C1000814,U101860,F1234,10/31/2024 14:39,88
C1000815,U107934,F1135,12/9/2024 13:57,203
C1000816,U102572,F1125,9/10/2024 15:22,298
C1000817,U108051,F1095,10/12/2024 0:05,293
C1000818,U106128,F1037,6/30/2024 17:02,288
C1000819,U104014,F1147,2/29/2024 1:28,258
C1000820,U104252,F1046,8/3/2024 5:20,195
C1000821,U102127,F1078,6/11/2024 8:01,186
C1000822,U102707,F1027,1/6/2024 6:04,138
C1000823,U109933,F1277,11/27/2024 5:07,99
C1000824,U101813,F1231,9/14/2024 22:00,40
C1000825,U107816,F1112,7/2/2024 12:45,122
C1000826,U108351,F1178,3/10/2024 19:50,151
C1000827,U108535,F1279,2/27/2024 11:28,12
C1000828,U108396,F1225,10/22/2024 18:59,173
C1000829,U108496,F1072,1/27/2024 10:03,115
C1000830,U108591,F1060,8/13/2024 12:57,221
C1000831,U106249,F1001,9/15/2024 4:44,250
C1000832,U106485,F1088,11/10/2024 1:03,275
C1000833,U109177,F1003,6/12/2024 9:49,154
C1000834,U101805,F1231,6/13/2024 15:05,90
C1000835,U105047,F1057,10/13/2024 21:47,60
C1000836,U105540,F1126,2/29/2024 20:26,278
C1000837,U102096,F1268,6/19/2024 20:09,111
C1000838,U105337,F1220,8/10/2024 21:13,28
C1000839,U101459,F1223,2/5/2024 19:17,231
C1000840,U106934,F1154,8/19/2024 19:46,199
C1000841,U109537,F1029,3/9/2024 1:35,278
C1000842,U108422,F1109,10/24/2024 23:47,88
C1000843,U103782,F1251,8/7/2024 9:22,43
C1000844,U103500,F1192,6/14/2024 11:11,93
C1000845,U109074,F1010,11/6/2024 2:15,193
C1000846,U105605,F1016,11/27/2024 10:15,48
C1000847,U106419,F1154,8/5/2024 6:05,236
C1000848,U108624,F1116,10/30/2024 9:00,288
C1000849,U109400,F1228,6/27/2024 15:19,290
C1000850,U107889,F1290,6/23/2024 8:03,55
C1000851,U105238,F1186,10/13/2024 6:35,293
C1000852,U101817,F1160,10/14/2024 5:55,288
C1000853,U107570,F1054,5/3/2024 18:41,77
C1000854,U105103,F1207,1/17/2024 10:51,231
C1000855,U100617,F1051,4/12/2024 15:55,181
C1000856,U108509,F1018,7/26/2024 8:47,11
C1000857,U106285,F1241,6/5/2024 21:45,116
C1000858,U100456,F1187,10/9/2024 10:33,261
C1000859,U100500,F1009,11/8/2024 22:56,55
C1000860,U108074,F1006,12/8/2024 1:42,298
C1000861,U102315,F1089,7/30/2024 22:52,70
C1000862,U103874,F1167,3/10/2024 9:39,78
C1000863,U106630,F1197,7/4/2024 4:55,103
C1000864,U104973,F1010,3/9/2024 5:45,191
C1000865,U104774,F1051,6/9/2024 5:10,112
C1000866,U101003,F1139,2/13/2024 19:23,230
C1000867,U106848,F1219,2/12/2024 4:42,260
C1000868,U104196,F1189,8/29/2024 5:53,194
C1000869,U106715,F1150,3/26/2024 7:37,171
C1000870,U101066,F1295,11/4/2024 16:31,239
C1000871,U104716,F1197,9/18/2024 13:58,67
C1000872,U109820,F1063,2/17/2024 18:25,164
C1000873,U106608,F1146,12/24/2024 20:52,89
C1000874,U103234,F1211,6/17/2024 17:15,232
C1000875,U106494,F1273,9/5/2024 10:17,19
C1000876,U104498,F1096,4/17/2024 4:28,133
C1000877,U105267,F1092,1/12/2024 22:46,161
C1000878,U106171,F1299,1/29/2024 0:53,98
C1000879,U108095,F1061,9/4/2024 23:18,248
C1000880,U103669,F1090,11/6/2024 21:42,293
C1000881,U104715,F1060,11/5/2024 15:09,92
C1000882,U109657,F1053,11/20/2024 15:29,14
C1000883,U106069,F1297,6/12/2024 12:33,178
C1000884,U101961,F1186,10/8/2024 18:40,179
C1000885,U100875,F1263,1/20/2024 6:17,22
C1000886,U108734,F1237,6/18/2024 12:13,14
C1000887,U103516,F1268,7/17/2024 19:50,96
C1000888,U103865,F1198,3/16/2024 14:46,294
C1000889,U104499,F1298,2/17/2024 21:03,102
C1000890,U109210,F1247,7/29/2024 0:06,95
C1000891,U107233,F1255,1/30/2024 13:29,117
C1000892,U109620,F1158,2/16/2024 18:17,275
C1000893,U105947,F1294,1/31/2024 10:34,5
C1000894,U100574,F1093,2/28/2024 2:50,247
C1000895,U101458,F1182,12/30/2024 14:27,109
C1000896,U107395,F1018,7/5/2024 7:39,248
C1000897,U109691,F1195,9/19/2024 12:50,222
C1000898,U109683,F1064,6/26/2024 5:51,194
C1000899,U103172,F1295,7/22/2024 4:26,104
C1000900,U102470,F1203,3/25/2024 12:14,296
C1000901,U103427,F1075,5/11/2024 3:58,242
C1000902,U107798,F1211,11/30/2024 5:01,195
C1000903,U107736,F1244,3/4/2024 5:34,266
C1000904,U104206,F1112,3/14/2024 5:22,154
C1000905,U102200,F1029,4/9/2024 21:22,139
C1000906,U102964,F1246,12/30/2024 21:32,182
C1000907,U106905,F1235,5/2/2024 14:41,172
C1000908,U103313,F1176,8/18/2024 5:33,146
C1000909,U102927,F1092,9/27/2024 5:19,140
C1000910,U108873,F1168,4/25/2024 15:43,238
C1000911,U108470,F1085,11/6/2024 13:22,120
C1000912,U104458,F1108,12/29/2024 6:02,76
C1000913,U101648,F1156,7/25/2024 11:38,195
C1000914,U105527,F1128,7/9/2024 9:00,219
C1000915,U109350,F1286,4/21/2024 21:07,77
C1000916,U108184,F1282,3/6/2024 21:52,166
C1000917,U102341,F1290,5/18/2024 2:13,165
C1000918,U101518,F1007,3/18/2024 21:59,110
C1000919,U101838,F1039,1/7/2024 23:13,82
C1000920,U100870,F1199,4/3/2024 9:37,56
C1000921,U105538,F1133,7/14/2024 23:20,193
C1000922,U109533,F1142,12/3/2024 3:41,255
C1000923,U105477,F1276,4/14/2024 19:51,43
C1000924,U109363,F1197,2/13/2024 4:02,113
C1000925,U101128,F1229,9/1/2024 19:55,67
C1000926,U106499,F1090,8/27/2024 19:32,260
C1000927,U101284,F1105,2/20/2024 10:22,95
C1000928,U108762,F1086,6/17/2024 16:03,207
C1000929,U102864,F1274,1/25/2024 19:47,39
C1000930,U106045,F1091,12/23/2024 3:44,22
C1000931,U101977,F1255,11/7/2024 12:04,75
C1000932,U108638,F1033,1/14/2024 8:16,279
C1000933,U109472,F1057,10/17/2024 18:37,174
C1000934,U105039,F1198,3/31/2024 3:33,255
C1000935,U107039,F1242,10/4/2024 8:35,267
C1000936,U108828,F1259,3/5/2024 15:07,134
C1000937,U102973,F1177,3/1/2024 5:50,36
C1000938,U104626,F1020,8/23/2024 11:48,226
C1000939,U100118,F1059,9/16/2024 9:30,258
C1000940,U107999,F1170,7/17/2024 12:11,275
C1000941,U102292,F1044,2/7/2024 16:48,202
C1000942,U102104,F1041,3/31/2024 23:03,221
C1000943,U101067,F1176,6/12/2024 16:02,242
C1000944,U100423,F1195,2/15/2024 5:27,180
C1000945,U103819,F1002,11/22/2024 12:32,64
C1000946,U107703,F1294,9/9/2024 15:37,8
C1000947,U101280,F1047,5/23/2024 21:09,153
C1000948,U103432,F1148,2/20/2024 17:28,71
C1000949,U100762,F1229,10/28/2024 17:51,199
C1000950,U101629,F1017,1/10/2024 22:02,43
C1000951,U105499,F1242,2/11/2024 10:01,260
C1000952,U108634,F1105,3/17/2024 19:17,71
C1000953,U103014,F1162,3/24/2024 22:55,286
C1000954,U101497,F1031,6/30/2024 22:39,274
C1000955,U108280,F1121,10/17/2024 11:50,270
C1000956,U109171,F1102,9/13/2024 5:06,141
C1000957,U108653,F1185,4/11/2024 13:51,234
C1000958,U103552,F1222,11/20/2024 9:04,135
C1000959,U107637,F1045,10/25/2024 4:42,207
C1000960,U108571,F1125,2/7/2024 21:06,106
C1000961,U104496,F1147,10/16/2024 9:23,180
C1000962,U104646,F1025,2/29/2024 6:40,298
C1000963,U102983,F1138,4/8/2024 10:57,299
C1000964,U103060,F1193,10/15/2024 22:49,47
C1000965,U107834,F1215,9/10/2024 17:51,71
C1000966,U106804,F1036,1/5/2024 11:36,266
C1000967,U107510,F1214,11/1/2024 4:50,82
C1000968,U102950,F1174,11/7/2024 2:25,20
C1000969,U104540,F1113,12/27/2024 23:25,157
C1000970,U107418,F1153,8/31/2024 23:32,126
C1000971,U106063,F1280,6/4/2024 11:44,245
C1000972,U107661,F1276,2/3/2024 6:51,31
C1000973,U103421,F1298,4/18/2024 20:00,60
C1000974,U101990,F1278,9/24/2024 10:26,105
C1000975,U103856,F1064,6/16/2024 9:36,191
C1000976,U101482,F1088,8/6/2024 6:45,215
C1000977,U102545,F1085,2/20/2024 11:44,76
C1000978,U104220,F1238,9/22/2024 10:11,98
C1000979,U100642,F1199,11/18/2024 0:04,268
C1000980,U103918,F1104,11/22/2024 12:00,105
C1000981,U101586,F1063,1/6/2024 7:15,289
C1000982,U102409,F1203,5/19/2024 21:09,246
C1000983,U106504,F1175,12/3/2024 22:49,232
C1000984,U100054,F1038,9/23/2024 2:15,144
C1000985,U100841,F1139,5/15/2024 15:42,273
C1000986,U106928,F1138,9/17/2024 5:00,144
C1000987,U104587,F1047,9/28/2024 19:53,270
C1000988,U109176,F1135,8/8/2024 6:32,176
C1000989,U102906,F1100,11/18/2024 5:06,191
C1000990,U105088,F1240,10/31/2024 1:39,156
C1000991,U105056,F1207,5/5/2024 21:35,169
C1000992,U105982,F1209,3/25/2024 3:23,175
C1000993,U102272,F1107,3/9/2024 3:20,116
C1000994,U106141,F1067,10/14/2024 23:38,268
C1000995,U108015,F1070,7/30/2024 5:03,196
C1000996,U108294,F1097,1/24/2024 23:04,71
C1000997,U109161,F1108,11/2/2024 6:57,205
C1000998,U101071,F1163,9/5/2024 0:02,78
C1000999,U100736,F1285,8/10/2024 11:11,96
C1001000,U109557,F1089,3/17/2024 4:46,214
C1001001,U106376,F1074,6/13/2024 1:20,76
C1001002,U107749,F1028,4/7/2024 5:21,237
C1001003,U103630,F1002,5/1/2024 15:08,236
C1001004,U100227,F1010,2/24/2024 16:46,140
C1001005,U106665,F1072,12/8/2024 19:34,191
C1001006,U105711,F1217,3/27/2024 2:56,40
C1001007,U106156,F1117,1/8/2024 4:28,25
C1001008,U103570,F1186,6/11/2024 20:26,263
C1001009,U108636,F1255,2/20/2024 16:40,92
C1001010,U107993,F1071,1/23/2024 9:02,20
C1001011,U101619,F1212,7/22/2024 1:11,215
C1001012,U102204,F1071,1/22/2024 1:51,59
C1001013,U102703,F1297,3/3/2024 16:14,154
C1001014,U107742,F1261,4/30/2024 9:06,282
C1001015,U107574,F1276,3/13/2024 1:34,117
C1001016,U109373,F1247,3/24/2024 14:30,13
C1001017,U100797,F1086,8/2/2024 15:47,88
C1001018,U109026,F1209,1/1/2024 20:09,28
C1001019,U102999,F1218,9/29/2024 16:52,52
C1001020,U102764,F1130,10/27/2024 10:49,266
C1001021,U103684,F1249,10/25/2024 8:16,124
C1001022,U108199,F1267,4/3/2024 18:40,91
C1001023,U106239,F1083,9/20/2024 16:09,290
C1001024,U103874,F1018,7/29/2024 19:00,287
C1001025,U103329,F1022,12/15/2024 4:01,230
C1001026,U106069,F1050,3/11/2024 13:42,229
C1001027,U105584,F1267,8/24/2024 10:19,121
C1001028,U108805,F1091,10/14/2024 19:04,190
C1001029,U108880,F1184,2/17/2024 21:13,270
C1001030,U109089,F1289,5/13/2024 4:29,76
C1001031,U108301,F1249,3/10/2024 21:18,210
C1001032,U101160,F1079,5/21/2024 2:30,133
C1001033,U103610,F1131,11/5/2024 15:55,78
C1001034,U104744,F1233,9/25/2024 3:06,8
C1001035,U107331,F1005,8/4/2024 5:06,191
C1001036,U102003,F1289,11/16/2024 10:12,45
C1001037,U108035,F1067,7/14/2024 12:35,94
C1001038,U101527,F1012,9/13/2024 21:55,247
C1001039,U107318,F1200,6/3/2024 12:19,205
C1001040,U107234,F1292,1/12/2024 4:36,297
